signal_count,trade_count,win_count,win_rate,avg_return,sum_return,stock_code,name,strategy,hold_period
1,1,1,100.0,8.76,8.76,002155,湖南黄金,steady,5
1,1,1,100.0,8.07,8.07,002155,湖南黄金,steady,10
1,1,1,100.0,11.47,11.47,002155,湖南黄金,steady,20
1,1,0,0.0,-4.55,-4.55,000919,金陵药业,steady,5
1,1,0,0.0,-10.88,-10.88,000919,金陵药业,steady,10
1,1,0,0.0,-10.11,-10.11,000919,金陵药业,steady,20
1,1,0,0.0,-5.49,-5.49,002897,意华股份,steady,5
1,1,0,0.0,-10.41,-10.41,002897,意华股份,steady,10
1,1,0,0.0,-26.62,-26.62,002897,意华股份,steady,20
2,2,1,50.0,6.96,13.91,002323,雅博股份,steady,5
2,2,0,0.0,-3.71,-7.41,002323,雅博股份,steady,10
2,2,0,0.0,-12.54,-25.07,002323,雅博股份,steady,20
1,1,1,100.0,1.25,1.25,002057,中钢天源,steady,5
1,1,0,0.0,-1.08,-1.08,002057,中钢天源,steady,10
1,1,0,0.0,-5.14,-5.14,002057,中钢天源,steady,20
6,6,3,50.0,2.21,13.28,000415,渤海租赁,steady,5
6,6,2,33.33,0.16,0.94,000415,渤海租赁,steady,10
6,6,4,66.67,2.51,15.06,000415,渤海租赁,steady,20
1,1,0,0.0,-2.18,-2.18,002141,贤丰控股,steady,5
1,1,0,0.0,-2.44,-2.44,002141,贤丰控股,steady,10
1,0,0,0.0,0.0,0.0,002141,贤丰控股,steady,20
1,1,1,100.0,5.25,5.25,002068,黑猫股份,steady,5
1,1,1,100.0,2.03,2.03,002068,黑猫股份,steady,10
1,1,0,0.0,-13.77,-13.77,002068,黑猫股份,steady,20
1,1,1,100.0,1.66,1.66,000581,威孚高科,steady,5
1,1,0,0.0,-4.09,-4.09,000581,威孚高科,steady,10
1,1,0,0.0,-4.66,-4.66,000581,威孚高科,steady,20
2,2,0,0.0,-3.38,-6.76,300313,*ST天山,steady,5
2,2,0,0.0,-5.64,-11.28,300313,*ST天山,steady,10
2,2,1,50.0,-1.33,-2.66,300313,*ST天山,steady,20
1,1,0,0.0,-4.12,-4.12,002671,龙泉股份,steady,5
1,1,0,0.0,-5.02,-5.02,002671,龙泉股份,steady,10
1,1,0,0.0,-5.02,-5.02,002671,龙泉股份,steady,20
2,2,0,0.0,-10.34,-20.67,300324,旋极信息,steady,5
2,2,1,50.0,-4.05,-8.09,300324,旋极信息,steady,10
2,2,2,100.0,2.71,5.43,300324,旋极信息,steady,20
1,1,0,0.0,-3.94,-3.94,300173,ST福能,steady,5
1,1,0,0.0,-6.63,-6.63,300173,ST福能,steady,10
1,1,0,0.0,-13.36,-13.36,300173,ST福能,steady,20
1,1,0,0.0,-3.47,-3.47,002578,闽发铝业,steady,5
1,1,0,0.0,-2.54,-2.54,002578,闽发铝业,steady,10
1,1,0,0.0,-4.09,-4.09,002578,闽发铝业,steady,20
3,3,1,33.33,-0.83,-2.49,300672,国科微,steady,5
3,3,1,33.33,-5.34,-16.01,300672,国科微,steady,10
3,3,1,33.33,-6.66,-19.98,300672,国科微,steady,20
2,2,1,50.0,2.43,4.85,000586,汇源通信,steady,5
2,2,2,100.0,4.56,9.12,000586,汇源通信,steady,10
2,2,2,100.0,4.52,9.04,000586,汇源通信,steady,20
1,1,1,100.0,19.59,19.59,002388,新亚制程,steady,5
1,1,1,100.0,22.42,22.42,002388,新亚制程,steady,10
1,1,1,100.0,29.41,29.41,002388,新亚制程,steady,20
1,1,0,0.0,-0.07,-0.07,000031,大悦城,steady,5
1,1,1,100.0,0.51,0.51,000031,大悦城,steady,10
1,1,1,100.0,34.2,34.2,000031,大悦城,steady,20
1,1,1,100.0,11.64,11.64,301155,海力风电,steady,5
1,1,1,100.0,8.57,8.57,301155,海力风电,steady,10
1,1,1,100.0,3.62,3.62,301155,海力风电,steady,20
1,1,1,100.0,4.08,4.08,300520,科大国创,steady,5
1,1,0,0.0,-1.56,-1.56,300520,科大国创,steady,10
1,1,1,100.0,3.0,3.0,300520,科大国创,steady,20
2,2,0,0.0,-7.21,-14.43,002219,新里程,steady,5
2,2,0,0.0,-5.69,-11.37,002219,新里程,steady,10
2,2,0,0.0,-8.15,-16.3,002219,新里程,steady,20
1,1,1,100.0,7.56,7.56,301613,新铝时代,steady,5
1,1,1,100.0,6.8,6.8,301613,新铝时代,steady,10
1,0,0,0.0,0.0,0.0,301613,新铝时代,steady,20
1,1,0,0.0,-15.9,-15.9,300399,天利科技,steady,5
1,1,0,0.0,-8.42,-8.42,300399,天利科技,steady,10
1,1,1,100.0,1.85,1.85,300399,天利科技,steady,20
1,1,1,100.0,7.52,7.52,301446,福事特,steady,5
1,1,1,100.0,8.48,8.48,301446,福事特,steady,10
1,1,1,100.0,36.8,36.8,301446,福事特,steady,20
1,1,0,0.0,-1.57,-1.57,300487,蓝晓科技,steady,5
1,1,0,0.0,-1.47,-1.47,300487,蓝晓科技,steady,10
1,1,0,0.0,-10.36,-10.36,300487,蓝晓科技,steady,20
2,2,2,100.0,19.51,39.03,000998,隆平高科,steady,5
2,2,2,100.0,17.99,35.99,000998,隆平高科,steady,10
2,2,2,100.0,10.2,20.4,000998,隆平高科,steady,20
2,2,0,0.0,-9.78,-19.56,002142,宁波银行,steady,5
2,2,0,0.0,-10.33,-20.66,002142,宁波银行,steady,10
2,2,0,0.0,-14.82,-29.65,002142,宁波银行,steady,20
1,1,1,100.0,1.34,1.34,300489,光智科技,steady,5
1,1,1,100.0,12.17,12.17,300489,光智科技,steady,10
1,1,1,100.0,68.78,68.78,300489,光智科技,steady,20
2,2,0,0.0,-6.47,-12.93,300132,青松股份,steady,5
2,2,2,100.0,1.74,3.47,300132,青松股份,steady,10
2,2,2,100.0,5.17,10.34,300132,青松股份,steady,20
1,1,0,0.0,-10.18,-10.18,301199,迈赫股份,steady,5
1,1,0,0.0,-1.41,-1.41,301199,迈赫股份,steady,10
1,1,0,0.0,-6.19,-6.19,301199,迈赫股份,steady,20
1,1,1,100.0,7.19,7.19,300050,世纪鼎利,steady,5
1,1,1,100.0,43.74,43.74,300050,世纪鼎利,steady,10
1,1,1,100.0,25.9,25.9,300050,世纪鼎利,steady,20
1,1,1,100.0,2.94,2.94,300864,南大环境,steady,5
1,1,0,0.0,-1.57,-1.57,300864,南大环境,steady,10
1,1,0,0.0,-4.73,-4.73,300864,南大环境,steady,20
1,1,0,0.0,-1.22,-1.22,002630,ST华西,steady,5
1,1,0,0.0,-1.07,-1.07,002630,ST华西,steady,10
1,1,0,0.0,-1.65,-1.65,002630,ST华西,steady,20
1,1,1,100.0,13.34,13.34,300936,中英科技,steady,5
1,1,1,100.0,19.43,19.43,300936,中英科技,steady,10
1,1,1,100.0,10.9,10.9,300936,中英科技,steady,20
1,1,0,0.0,-4.35,-4.35,300307,慈星股份,steady,5
1,1,0,0.0,-15.44,-15.44,300307,慈星股份,steady,10
1,1,0,0.0,-19.39,-19.39,300307,慈星股份,steady,20
1,1,0,0.0,-21.03,-21.03,000785,居然智家,steady,5
1,1,0,0.0,-16.77,-16.77,000785,居然智家,steady,10
1,1,0,0.0,-14.01,-14.01,000785,居然智家,steady,20
1,1,0,0.0,-1.13,-1.13,300025,华星创业,steady,5
1,1,0,0.0,-16.77,-16.77,300025,华星创业,steady,10
1,1,1,100.0,2.21,2.21,300025,华星创业,steady,20
3,3,1,33.33,-5.05,-15.16,000004,*ST国华,steady,5
3,3,1,33.33,-5.85,-17.56,000004,*ST国华,steady,10
3,3,1,33.33,-6.41,-19.22,000004,*ST国华,steady,20
2,2,2,100.0,2.59,5.19,300651,金陵体育,steady,5
2,2,2,100.0,9.82,19.65,300651,金陵体育,steady,10
2,2,1,50.0,2.04,4.09,300651,金陵体育,steady,20
4,4,1,25.0,-4.01,-16.05,000695,滨海能源,steady,5
4,4,1,25.0,-4.91,-19.64,000695,滨海能源,steady,10
4,4,1,25.0,-3.65,-14.62,000695,滨海能源,steady,20
1,1,1,100.0,11.26,11.26,301053,远信工业,steady,5
1,1,0,0.0,-2.29,-2.29,301053,远信工业,steady,10
1,1,1,100.0,3.39,3.39,301053,远信工业,steady,20
2,2,1,50.0,5.14,10.27,002459,晶澳科技,steady,5
2,2,2,100.0,21.42,42.84,002459,晶澳科技,steady,10
2,2,2,100.0,8.92,17.84,002459,晶澳科技,steady,20
1,1,0,0.0,-2.11,-2.11,002225,濮耐股份,steady,5
1,1,0,0.0,-0.47,-0.47,002225,濮耐股份,steady,10
1,1,1,100.0,25.02,25.02,002225,濮耐股份,steady,20
1,1,0,0.0,-3.49,-3.49,300146,汤臣倍健,steady,5
1,1,0,0.0,-1.8,-1.8,300146,汤臣倍健,steady,10
1,1,0,0.0,-14.28,-14.28,300146,汤臣倍健,steady,20
2,2,0,0.0,-6.55,-13.09,000736,*ST中地,steady,5
2,2,0,0.0,-3.71,-7.42,000736,*ST中地,steady,10
2,2,1,50.0,-3.68,-7.36,000736,*ST中地,steady,20
3,3,2,66.67,3.56,10.68,002032,苏,steady,5
3,3,1,33.33,-1.44,-4.31,002032,苏,steady,10
3,3,2,66.67,-1.51,-4.54,002032,苏,steady,20
1,1,0,0.0,-6.63,-6.63,301369,联动科技,steady,5
1,1,0,0.0,-4.26,-4.26,301369,联动科技,steady,10
1,1,1,100.0,3.62,3.62,301369,联动科技,steady,20
2,2,1,50.0,-1.71,-3.41,000411,英特集团,steady,5
2,2,1,50.0,-1.7,-3.4,000411,英特集团,steady,10
2,2,1,50.0,2.29,4.58,000411,英特集团,steady,20
1,1,1,100.0,1.41,1.41,300129,泰胜风能,steady,5
1,1,0,0.0,-1.66,-1.66,300129,泰胜风能,steady,10
1,1,1,100.0,6.45,6.45,300129,泰胜风能,steady,20
6,6,2,33.33,-1.93,-11.56,000555,神州信息,steady,5
6,6,2,33.33,-0.7,-4.21,000555,神州信息,steady,10
6,6,2,33.33,2.38,14.3,000555,神州信息,steady,20
1,1,1,100.0,9.76,9.76,300860,锋尚文化,steady,5
1,1,1,100.0,5.07,5.07,300860,锋尚文化,steady,10
1,1,0,0.0,-1.0,-1.0,300860,锋尚文化,steady,20
2,2,1,50.0,-3.3,-6.6,002558,巨人网络,steady,5
2,2,1,50.0,-3.8,-7.6,002558,巨人网络,steady,10
2,2,0,0.0,-8.71,-17.41,002558,巨人网络,steady,20
1,1,0,0.0,-8.9,-8.9,002030,达安基因,steady,5
1,1,0,0.0,-7.2,-7.2,002030,达安基因,steady,10
1,1,0,0.0,-4.42,-4.42,002030,达安基因,steady,20
1,1,0,0.0,-1.45,-1.45,002668,TCL智家,steady,5
1,1,0,0.0,-4.21,-4.21,002668,TCL智家,steady,10
1,1,0,0.0,-5.4,-5.4,002668,TCL智家,steady,20
1,1,0,0.0,-10.98,-10.98,300725,药石科技,steady,5
1,1,0,0.0,-3.28,-3.28,300725,药石科技,steady,10
1,1,0,0.0,-7.54,-7.54,300725,药石科技,steady,20
2,2,2,100.0,5.98,11.95,300686,智动力,steady,5
2,2,1,50.0,0.74,1.48,300686,智动力,steady,10
2,2,2,100.0,6.51,13.03,300686,智动力,steady,20
1,1,1,100.0,0.41,0.41,002395,双象股份,steady,5
1,1,0,0.0,-1.83,-1.83,002395,双象股份,steady,10
1,1,1,100.0,2.64,2.64,002395,双象股份,steady,20
3,3,1,33.33,2.39,7.18,002180,纳思达,steady,5
3,3,2,66.67,5.35,16.06,002180,纳思达,steady,10
3,3,2,66.67,8.6,25.8,002180,纳思达,steady,20
1,1,1,100.0,2.78,2.78,300620,光库科技,steady,5
1,1,1,100.0,4.65,4.65,300620,光库科技,steady,10
1,1,0,0.0,-10.71,-10.71,300620,光库科技,steady,20
2,2,2,100.0,4.14,8.28,001323,慕思股份,steady,5
2,2,1,50.0,1.79,3.57,001323,慕思股份,steady,10
2,2,1,50.0,4.41,8.81,001323,慕思股份,steady,20
1,1,0,0.0,-9.97,-9.97,002396,星网锐捷,steady,5
1,1,0,0.0,-3.74,-3.74,002396,星网锐捷,steady,10
1,1,0,0.0,-15.0,-15.0,002396,星网锐捷,steady,20
2,2,2,100.0,2.06,4.11,000510,新金路,steady,5
2,2,2,100.0,8.97,17.94,000510,新金路,steady,10
2,2,1,50.0,0.84,1.68,000510,新金路,steady,20
1,1,0,0.0,-4.95,-4.95,301077,星华新材,steady,5
1,1,0,0.0,-8.23,-8.23,301077,星华新材,steady,10
1,1,0,0.0,-6.07,-6.07,301077,星华新材,steady,20
1,1,1,100.0,8.02,8.02,002507,涪陵榨菜,steady,5
1,1,0,0.0,-6.53,-6.53,002507,涪陵榨菜,steady,10
1,1,0,0.0,-9.77,-9.77,002507,涪陵榨菜,steady,20
3,3,2,66.67,0.78,2.33,002542,中化岩土,steady,5
3,3,0,0.0,-3.08,-9.24,002542,中化岩土,steady,10
3,3,1,33.33,-3.8,-11.39,002542,中化岩土,steady,20
3,3,1,33.33,-1.65,-4.96,000721,西安饮食,steady,5
3,3,1,33.33,-3.94,-11.83,000721,西安饮食,steady,10
3,3,0,0.0,-17.02,-51.06,000721,西安饮食,steady,20
2,2,1,50.0,4.89,9.79,300493,润欣科技,steady,5
2,2,1,50.0,-1.71,-3.42,300493,润欣科技,steady,10
2,2,2,100.0,18.44,36.88,300493,润欣科技,steady,20
2,2,1,50.0,-2.25,-4.49,002262,恩华药业,steady,5
2,2,1,50.0,0.05,0.1,002262,恩华药业,steady,10
2,2,1,50.0,-3.48,-6.96,002262,恩华药业,steady,20
1,1,1,100.0,5.55,5.55,300347,泰格医药,steady,5
1,1,1,100.0,0.43,0.43,300347,泰格医药,steady,10
1,1,1,100.0,12.0,12.0,300347,泰格医药,steady,20
3,3,1,33.33,-1.88,-5.63,300126,锐奇股份,steady,5
3,3,1,33.33,0.47,1.4,300126,锐奇股份,steady,10
3,2,0,0.0,-6.59,-13.18,300126,锐奇股份,steady,20
1,1,1,100.0,1.24,1.24,301013,利和兴,steady,5
1,1,0,0.0,-0.01,-0.01,301013,利和兴,steady,10
1,1,1,100.0,0.33,0.33,301013,利和兴,steady,20
1,1,1,100.0,2.19,2.19,301028,鼎熔岩,steady,5
1,1,0,0.0,-1.4,-1.4,301028,鼎熔岩,steady,10
1,1,1,100.0,4.45,4.45,301028,鼎熔岩,steady,20
1,1,1,100.0,7.31,7.31,300457,赢合科技,steady,5
1,1,1,100.0,15.56,15.56,300457,赢合科技,steady,10
1,1,1,100.0,14.18,14.18,300457,赢合科技,steady,20
2,2,2,100.0,30.73,61.46,300051,琏升科技,steady,5
2,2,2,100.0,38.84,77.68,300051,琏升科技,steady,10
2,2,2,100.0,22.97,45.94,300051,琏升科技,steady,20
3,3,0,0.0,-3.84,-11.51,000856,冀东装备,steady,5
3,3,0,0.0,-4.72,-14.17,000856,冀东装备,steady,10
3,3,0,0.0,-10.6,-31.81,000856,冀东装备,steady,20
1,1,1,100.0,6.86,6.86,300904,威力传动,steady,5
1,1,0,0.0,-6.29,-6.29,300904,威力传动,steady,10
1,1,0,0.0,-7.24,-7.24,300904,威力传动,steady,20
1,1,1,100.0,0.94,0.94,300318,博晖创新,steady,5
1,1,0,0.0,-0.87,-0.87,300318,博晖创新,steady,10
1,1,0,0.0,-0.07,-0.07,300318,博晖创新,steady,20
1,1,1,100.0,19.08,19.08,002828,贝肯能源,steady,5
1,1,1,100.0,21.72,21.72,002828,贝肯能源,steady,10
1,1,1,100.0,8.67,8.67,002828,贝肯能源,steady,20
1,1,1,100.0,6.35,6.35,002451,摩恩电气,steady,5
1,1,1,100.0,9.27,9.27,002451,摩恩电气,steady,10
1,1,1,100.0,7.91,7.91,002451,摩恩电气,steady,20
4,4,2,50.0,-3.24,-12.96,000759,中百集团,steady,5
4,4,3,75.0,1.41,5.65,000759,中百集团,steady,10
4,4,3,75.0,4.15,16.61,000759,中百集团,steady,20
1,1,0,0.0,-4.67,-4.67,002160,常铝股份,steady,5
1,1,1,100.0,0.26,0.26,002160,常铝股份,steady,10
1,1,0,0.0,-2.7,-2.7,002160,常铝股份,steady,20
1,1,0,0.0,-5.1,-5.1,002941,新疆交建,steady,5
1,1,0,0.0,-9.16,-9.16,002941,新疆交建,steady,10
1,1,0,0.0,-20.48,-20.48,002941,新疆交建,steady,20
1,1,1,100.0,11.35,11.35,300005,探路者,steady,5
1,1,1,100.0,13.3,13.3,300005,探路者,steady,10
1,1,1,100.0,12.88,12.88,300005,探路者,steady,20
3,3,1,33.33,-2.22,-6.67,000068,华控赛格,steady,5
3,3,1,33.33,-0.58,-1.73,000068,华控赛格,steady,10
3,3,1,33.33,4.86,14.57,000068,华控赛格,steady,20
1,1,1,100.0,7.46,7.46,002362,汉王科技,steady,5
1,1,1,100.0,0.31,0.31,002362,汉王科技,steady,10
1,1,1,100.0,2.44,2.44,002362,汉王科技,steady,20
1,1,1,100.0,2.6,2.6,002183,怡,steady,5
1,1,0,0.0,-1.78,-1.78,002183,怡,steady,10
1,1,0,0.0,-8.08,-8.08,002183,怡,steady,20
2,2,1,50.0,-0.67,-1.35,301006,迈拓股份,steady,5
2,2,0,0.0,-2.2,-4.39,301006,迈拓股份,steady,10
2,2,2,100.0,9.9,19.8,301006,迈拓股份,steady,20
1,1,0,0.0,-7.16,-7.16,002672,东江环保,steady,5
1,1,1,100.0,1.87,1.87,002672,东江环保,steady,10
1,1,1,100.0,5.09,5.09,002672,东江环保,steady,20
1,1,1,100.0,2.54,2.54,300188,国投智能,steady,5
1,1,1,100.0,1.2,1.2,300188,国投智能,steady,10
1,1,1,100.0,7.44,7.44,300188,国投智能,steady,20
2,2,0,0.0,-4.04,-8.08,300478,杭州高新,steady,5
2,2,0,0.0,-6.62,-13.24,300478,杭州高新,steady,10
2,2,2,100.0,3.37,6.73,300478,杭州高新,steady,20
1,1,1,100.0,5.36,5.36,301111,粤万年青,steady,5
1,1,1,100.0,6.68,6.68,301111,粤万年青,steady,10
1,1,1,100.0,6.26,6.26,301111,粤万年青,steady,20
4,4,1,25.0,-1.74,-6.96,000686,东北证券,steady,5
4,4,1,25.0,0.42,1.69,000686,东北证券,steady,10
4,4,1,25.0,0.64,2.55,000686,东北证券,steady,20
3,3,2,66.67,-0.44,-1.31,300321,同大股份,steady,5
3,3,1,33.33,-2.22,-6.67,300321,同大股份,steady,10
3,3,1,33.33,-6.27,-18.82,300321,同大股份,steady,20
1,1,0,0.0,-7.64,-7.64,002209,达,steady,5
1,1,0,0.0,-8.31,-8.31,002209,达,steady,10
1,1,0,0.0,-18.67,-18.67,002209,达,steady,20
1,1,0,0.0,-11.34,-11.34,000882,华联股份,steady,5
1,1,0,0.0,-7.0,-7.0,000882,华联股份,steady,10
1,1,0,0.0,-2.02,-2.02,000882,华联股份,steady,20
1,1,0,0.0,-12.03,-12.03,301183,东田微,steady,5
1,1,0,0.0,-12.6,-12.6,301183,东田微,steady,10
1,0,0,0.0,0.0,0.0,301183,东田微,steady,20
1,1,0,0.0,-5.37,-5.37,300063,天龙集团,steady,5
1,1,0,0.0,-6.26,-6.26,300063,天龙集团,steady,10
1,1,0,0.0,-13.33,-13.33,300063,天龙集团,steady,20
1,1,0,0.0,-4.38,-4.38,002813,路畅科技,steady,5
1,1,0,0.0,-6.06,-6.06,002813,路畅科技,steady,10
1,1,0,0.0,-15.24,-15.24,002813,路畅科技,steady,20
4,4,3,75.0,1.46,5.84,000599,青岛双星,steady,5
4,4,1,25.0,-2.13,-8.5,000599,青岛双星,steady,10
4,4,1,25.0,-3.0,-12.01,000599,青岛双星,steady,20
1,1,1,100.0,6.91,6.91,000404,长虹华意,steady,5
1,1,1,100.0,2.89,2.89,000404,长虹华意,steady,10
1,1,1,100.0,11.34,11.34,000404,长虹华意,steady,20
3,3,1,33.33,-4.7,-14.09,000597,东北制药,steady,5
3,3,0,0.0,-2.4,-7.2,000597,东北制药,steady,10
3,3,1,33.33,-4.19,-12.56,000597,东北制药,steady,20
2,2,1,50.0,-2.79,-5.58,002515,金字火腿,steady,5
2,2,0,0.0,-10.63,-21.26,002515,金字火腿,steady,10
2,2,1,50.0,-6.59,-13.17,002515,金字火腿,steady,20
2,2,0,0.0,-5.74,-11.48,300701,森霸传感,steady,5
2,2,0,0.0,-12.67,-25.34,300701,森霸传感,steady,10
2,2,0,0.0,-11.27,-22.55,300701,森霸传感,steady,20
2,2,1,50.0,-3.58,-7.16,002625,光启技术,steady,5
2,2,1,50.0,-3.83,-7.67,002625,光启技术,steady,10
2,2,1,50.0,2.97,5.95,002625,光启技术,steady,20
1,1,1,100.0,2.57,2.57,000922,佳电股份,steady,5
1,1,0,0.0,-3.7,-3.7,000922,佳电股份,steady,10
1,1,0,0.0,-2.39,-2.39,000922,佳电股份,steady,20
1,1,0,0.0,-6.11,-6.11,300139,晓程科技,steady,5
1,1,0,0.0,-6.57,-6.57,300139,晓程科技,steady,10
1,1,1,100.0,4.21,4.21,300139,晓程科技,steady,20
1,1,0,0.0,-2.89,-2.89,300699,光威复材,steady,5
1,1,1,100.0,8.6,8.6,300699,光威复材,steady,10
1,1,1,100.0,7.09,7.09,300699,光威复材,steady,20
2,2,0,0.0,-3.98,-7.95,300204,舒泰神,steady,5
2,2,0,0.0,-4.74,-9.47,300204,舒泰神,steady,10
2,2,1,50.0,0.14,0.29,300204,舒泰神,steady,20
2,2,0,0.0,-3.3,-6.6,002187,广百股份,steady,5
2,2,1,50.0,-5.4,-10.8,002187,广百股份,steady,10
2,2,1,50.0,-7.72,-15.44,002187,广百股份,steady,20
1,1,0,0.0,-17.91,-17.91,301080,百普赛斯,steady,5
1,1,0,0.0,-17.75,-17.75,301080,百普赛斯,steady,10
1,1,0,0.0,-15.15,-15.15,301080,百普赛斯,steady,20
2,2,1,50.0,3.46,6.92,300775,三角防务,steady,5
2,2,1,50.0,-0.82,-1.64,300775,三角防务,steady,10
2,2,1,50.0,-4.59,-9.19,300775,三角防务,steady,20
2,2,0,0.0,-3.93,-7.86,000422,湖北宜化,steady,5
2,2,2,100.0,11.12,22.25,000422,湖北宜化,steady,10
2,2,2,100.0,15.85,31.7,000422,湖北宜化,steady,20
1,1,1,100.0,24.45,24.45,000525,红太阳,steady,5
1,1,1,100.0,30.1,30.1,000525,红太阳,steady,10
1,1,1,100.0,64.04,64.04,000525,红太阳,steady,20
1,1,1,100.0,7.75,7.75,000731,四川美丰,steady,5
1,1,0,0.0,-6.15,-6.15,000731,四川美丰,steady,10
1,1,0,0.0,-27.0,-27.0,000731,四川美丰,steady,20
1,1,0,0.0,-5.61,-5.61,002867,周大生,steady,5
1,1,0,0.0,-2.91,-2.91,002867,周大生,steady,10
1,1,0,0.0,-5.46,-5.46,002867,周大生,steady,20
1,1,1,100.0,5.51,5.51,300200,高盟新材,steady,5
1,1,1,100.0,3.31,3.31,300200,高盟新材,steady,10
1,1,0,0.0,-2.92,-2.92,300200,高盟新材,steady,20
2,2,0,0.0,-1.16,-2.31,000036,华联控股,steady,5
2,2,0,0.0,-3.08,-6.16,000036,华联控股,steady,10
2,2,1,50.0,-4.86,-9.73,000036,华联控股,steady,20
3,3,1,33.33,-7.4,-22.2,002316,亚联发展,steady,5
3,3,0,0.0,-12.17,-36.5,002316,亚联发展,steady,10
3,3,1,33.33,-9.18,-27.55,002316,亚联发展,steady,20
2,2,0,0.0,-2.34,-4.68,002274,华昌化工,steady,5
2,2,0,0.0,-6.1,-12.2,002274,华昌化工,steady,10
2,2,1,50.0,-3.4,-6.81,002274,华昌化工,steady,20
1,1,1,100.0,3.27,3.27,300231,银信科技,steady,5
1,1,0,0.0,-6.22,-6.22,300231,银信科技,steady,10
1,1,1,100.0,2.23,2.23,300231,银信科技,steady,20
1,1,0,0.0,-0.29,-0.29,300018,中元股份,steady,5
1,1,0,0.0,-0.29,-0.29,300018,中元股份,steady,10
1,1,1,100.0,29.05,29.05,300018,中元股份,steady,20
3,3,2,66.67,1.1,3.29,000595,*ST宝实,steady,5
3,3,3,100.0,8.59,25.77,000595,*ST宝实,steady,10
3,3,3,100.0,27.4,82.19,000595,*ST宝实,steady,20
3,3,2,66.67,8.6,25.81,002122,ST汇洲,steady,5
3,3,2,66.67,3.31,9.93,002122,ST汇洲,steady,10
3,3,2,66.67,-0.8,-2.39,002122,ST汇洲,steady,20
1,1,0,0.0,-2.42,-2.42,002330,得利斯,steady,5
1,1,0,0.0,-7.02,-7.02,002330,得利斯,steady,10
1,1,0,0.0,-8.01,-8.01,002330,得利斯,steady,20
3,3,3,100.0,2.97,8.9,000593,德龙汇能,steady,5
3,3,2,66.67,2.75,8.24,000593,德龙汇能,steady,10
3,3,2,66.67,4.0,11.99,000593,德龙汇能,steady,20
2,2,1,50.0,-2.89,-5.77,300159,*ST新研,steady,5
2,2,1,50.0,0.31,0.62,300159,*ST新研,steady,10
2,2,1,50.0,2.83,5.65,300159,*ST新研,steady,20
2,2,1,50.0,1.13,2.26,002099,海翔药业,steady,5
2,2,1,50.0,-1.13,-2.26,002099,海翔药业,steady,10
2,2,0,0.0,-4.61,-9.22,002099,海翔药业,steady,20
1,1,1,100.0,1.8,1.8,002237,恒邦股份,steady,5
1,1,0,0.0,-2.35,-2.35,002237,恒邦股份,steady,10
1,1,1,100.0,1.46,1.46,002237,恒邦股份,steady,20
1,1,1,100.0,11.19,11.19,300395,菲利华,steady,5
1,1,1,100.0,2.98,2.98,300395,菲利华,steady,10
1,1,1,100.0,13.07,13.07,300395,菲利华,steady,20
1,1,0,0.0,-0.07,-0.07,300385,雪浪环境,steady,5
1,1,0,0.0,-0.22,-0.22,300385,雪浪环境,steady,10
1,1,0,0.0,-2.7,-2.7,300385,雪浪环境,steady,20
1,1,1,100.0,18.5,18.5,000993,闽东电力,steady,5
1,1,1,100.0,32.01,32.01,000993,闽东电力,steady,10
1,1,1,100.0,25.59,25.59,000993,闽东电力,steady,20
1,1,1,100.0,6.32,6.32,300234,开尔新材,steady,5
1,1,1,100.0,25.0,25.0,300234,开尔新材,steady,10
1,1,1,100.0,22.38,22.38,300234,开尔新材,steady,20
1,1,0,0.0,-2.48,-2.48,002952,亚世光电,steady,5
1,1,0,0.0,-4.8,-4.8,002952,亚世光电,steady,10
1,1,0,0.0,-6.66,-6.66,002952,亚世光电,steady,20
1,1,0,0.0,-0.83,-0.83,002117,东港股份,steady,5
1,1,0,0.0,-12.76,-12.76,002117,东港股份,steady,10
1,1,0,0.0,-9.07,-9.07,002117,东港股份,steady,20
4,4,2,50.0,1.3,5.18,000850,华茂股份,steady,5
4,4,2,50.0,2.25,8.98,000850,华茂股份,steady,10
4,4,2,50.0,-1.0,-3.99,000850,华茂股份,steady,20
4,4,3,75.0,-1.85,-7.38,000548,湖南投资,steady,5
4,4,2,50.0,-3.0,-12.02,000548,湖南投资,steady,10
4,4,0,0.0,-15.92,-63.67,000548,湖南投资,steady,20
1,1,1,100.0,4.34,4.34,000860,顺鑫农业,steady,5
1,1,1,100.0,3.93,3.93,000860,顺鑫农业,steady,10
1,1,1,100.0,8.51,8.51,000860,顺鑫农业,steady,20
1,1,0,0.0,-4.82,-4.82,002494,华斯股份,steady,5
1,1,0,0.0,-11.06,-11.06,002494,华斯股份,steady,10
1,1,0,0.0,-7.36,-7.36,002494,华斯股份,steady,20
2,2,1,50.0,5.07,10.13,300032,金龙机电,steady,5
2,2,0,0.0,-3.95,-7.89,300032,金龙机电,steady,10
2,2,0,0.0,-11.0,-21.99,300032,金龙机电,steady,20
1,1,1,100.0,2.99,2.99,300029,*ST天龙,steady,5
1,1,1,100.0,9.09,9.09,300029,*ST天龙,steady,10
1,1,1,100.0,4.62,4.62,300029,*ST天龙,steady,20
1,1,1,100.0,7.53,7.53,300581,晨曦航空,steady,5
1,1,1,100.0,9.58,9.58,300581,晨曦航空,steady,10
1,1,1,100.0,7.76,7.76,300581,晨曦航空,steady,20
4,4,2,50.0,-0.68,-2.71,002656,*ST摩登,steady,5
